Bus_ID,From,To,Distance_km,Traffic_Density,Is_Peak_Hour,Weather,Stops,Speed,Actual_Travel_Time,Is_Late,Is_Fastest_Route
SRT-B-2549,Godadara,Chikuwadi,14.27,9,1,Foggy,2,14.4,59.46,1,0
SRT-B-2550,Piplod,Rander,4.6,9,1,Rainy,7,16.16,17.08,1,0
SRT-B-2551,Piplod,Varachha,13.36,5,1,Rainy,3,25.57,31.35,1,0
SRT-B-2552,Rander,Katargam,18.58,9,0,Cloudy,5,24.73,45.07,1,0
SRT-B-2553,Pandesara,Udhna,48.27,2,1,Sunny,6,15.26,189.84,1,0
SRT-B-2554,Varachha,Varachha,12.74,3,1,Cloudy,8,32.59,23.45,1,0
SRT-B-2555,Katargam,Vesu,48.2,8,0,Foggy,6,18.71,154.53,1,0
SRT-B-2556,Rander,Udhna,40.15,4,1,Sunny,2,22.87,105.33,1,0
SRT-B-2557,Katargam,Varachha,5.17,3,0,Foggy,1,24.02,12.92,0,0
SRT-B-2558,Vesu,Varachha,8.23,2,0,Sunny,8,58.69,8.41,0,1
SRT-B-2559,Chikuwadi,Pandesara,7.16,2,0,Foggy,7,27.64,15.54,0,0
SRT-B-2560,Piplod,Vesu,37.57,9,1,Sunny,3,18.35,122.88,1,0
SRT-B-2561,Adajan,Adajan,37.53,4,0,Foggy,1,30.97,72.72,0,0
SRT-B-2562,Udhna,Chikuwadi,17.06,1,0,Rainy,5,27.2,37.64,0,0
SRT-B-2563,Adajan,Varachha,2.47,1,1,Rainy,2,24.64,6.02,1,0
SRT-B-2564,Piplod,Vesu,41.21,3,0,Cloudy,3,57.24,43.2,0,1
SRT-B-2565,Chikuwadi,Vesu,18.22,6,0,Rainy,9,33.77,32.37,0,0
SRT-B-2566,Godadara,Udhna,38.04,3,1,Foggy,5,29.32,77.84,1,0
SRT-B-2567,Vesu,Katargam,46.15,7,0,Sunny,9,56.57,48.95,0,1
SRT-B-2568,Adajan,Rander,22.97,9,1,Sunny,9,23.77,57.99,1,0
SRT-B-2569,Vesu,Varachha,45.53,3,1,Rainy,7,28.5,95.85,1,0
SRT-B-2570,Chikuwadi,Pandesara,10.61,9,1,Foggy,4,24.85,25.62,1,0
SRT-B-2571,Adajan,Vesu,30.53,7,1,Cloudy,9,21.79,84.07,1,0
SRT-B-2572,Chikuwadi,Pandesara,29.21,2,0,Rainy,9,21.92,79.96,0,0
SRT-B-2573,Pandesara,Katargam,49.84,4,1,Sunny,9,15.48,193.22,1,0
SRT-B-2574,Godadara,Katargam,10.31,3,1,Cloudy,9,16.78,36.87,1,0
SRT-B-2575,Pandesara,Katargam,28.01,5,1,Sunny,5,14.02,119.85,1,0
SRT-B-2576,Pandesara,Udhna,18.47,2,1,Foggy,7,20.44,54.21,1,0
SRT-B-2577,Varachha,Piplod,2.15,8,0,Rainy,1,12.22,10.56,1,0
SRT-B-2578,Rander,Vesu,4.8,9,0,Sunny,6,34.89,8.26,1,0
SRT-B-2579,Katargam,Vesu,40.29,6,1,Sunny,8,41.28,58.56,1,1
SRT-B-2580,Adajan,Katargam,12.07,6,0,Sunny,9,40.94,17.69,0,1
SRT-B-2581,Katargam,Chikuwadi,24.61,3,0,Foggy,5,32.4,45.57,0,0
SRT-B-2582,Rander,Rander,11.39,7,0,Sunny,9,25.83,26.46,0,0
SRT-B-2583,Piplod,Pandesara,21.08,3,1,Sunny,3,18.06,70.04,1,0
SRT-B-2584,Chikuwadi,Varachha,15.14,7,0,Cloudy,6,23.95,37.93,0,0
SRT-B-2585,Adajan,Rander,14.46,6,1,Rainy,3,33.85,25.63,1,0
SRT-B-2586,Chikuwadi,Adajan,28.21,8,1,Foggy,5,10.24,165.32,1,0
SRT-B-2587,Rander,Godadara,45.06,1,0,Foggy,6,22.12,122.23,0,0
SRT-B-2588,Varachha,Varachha,45.42,7,0,Sunny,3,50.35,54.12,0,1
SRT-B-2589,Chikuwadi,Udhna,43.34,4,1,Rainy,1,18.44,141.03,1,0
SRT-B-2590,Pandesara,Vesu,13.96,8,0,Sunny,4,13.58,61.69,1,0
SRT-B-2591,Chikuwadi,Piplod,25.47,9,1,Foggy,8,21.27,71.84,1,0
SRT-B-2592,Rander,Pandesara,14.81,1,0,Foggy,1,29.36,30.27,0,0
SRT-B-2593,Pandesara,Katargam,9.09,5,1,Cloudy,5,27.74,19.66,1,0
SRT-B-2594,Katargam,Katargam,26.13,8,0,Foggy,9,31.99,49.01,1,0
SRT-B-2595,Katargam,Varachha,15.9,6,0,Foggy,3,58.35,16.35,0,1
SRT-B-2596,Chikuwadi,Chikuwadi,28.77,9,1,Foggy,6,10.18,169.55,1,0
SRT-B-2597,Pandesara,Udhna,39.79,6,0,Foggy,9,32.43,73.62,0,0
SRT-B-2598,Adajan,Katargam,48.84,3,1,Rainy,3,25.47,115.07,1,0
SRT-B-2599,Piplod,Piplod,31.41,1,0,Sunny,9,28.31,66.58,0,0
SRT-B-2600,Udhna,Rander,47.99,6,1,Foggy,2,39.68,72.57,1,0
SRT-B-2601,Piplod,Adajan,8.63,8,1,Sunny,4,15.34,33.76,1,0
SRT-B-2602,Adajan,Godadara,18.3,7,1,Sunny,3,33.42,32.86,1,0
SRT-B-2603,Chikuwadi,Piplod,9.69,8,1,Cloudy,5,14.76,39.39,1,0
SRT-B-2604,Pandesara,Rander,46.22,3,0,Sunny,1,48.65,57.01,0,1
SRT-B-2605,Vesu,Godadara,31.03,6,1,Sunny,9,34.11,54.58,1,0
SRT-B-2606,Chikuwadi,Piplod,14.58,7,0,Sunny,1,53.18,16.45,0,1
SRT-B-2607,Piplod,Rander,24.44,5,0,Rainy,2,43.41,33.78,0,1
SRT-B-2608,Adajan,Vesu,32.93,6,0,Sunny,9,27.89,70.83,0,0
SRT-B-2609,Udhna,Katargam,16.32,7,1,Rainy,4,16.91,57.89,1,0
SRT-B-2610,Chikuwadi,Adajan,40.94,1,0,Cloudy,9,38.95,63.07,0,0
SRT-B-2611,Udhna,Rander,46.41,3,0,Foggy,6,54.27,51.31,0,1
SRT-B-2612,Piplod,Katargam,18.95,4,1,Foggy,2,30.53,37.24,1,0
SRT-B-2613,Piplod,Godadara,49.22,6,0,Cloudy,1,53.49,55.21,0,1
SRT-B-2614,Katargam,Vesu,32.16,6,1,Sunny,9,33.01,58.46,1,0
SRT-B-2615,Vesu,Chikuwadi,17.56,3,1,Sunny,3,32.7,32.22,1,0
SRT-B-2616,Pandesara,Varachha,24.91,3,0,Cloudy,8,33.73,44.32,0,0
SRT-B-2617,Pandesara,Rander,24.68,6,1,Cloudy,1,17.23,85.94,1,0
SRT-B-2618,Udhna,Rander,46.88,5,1,Foggy,3,14.49,194.11,1,0
SRT-B-2619,Godadara,Rander,35.26,3,0,Sunny,9,50.55,41.85,0,1
SRT-B-2620,Godadara,Adajan,15.66,5,0,Sunny,6,32.75,28.69,0,0
SRT-B-2621,Pandesara,Katargam,24.95,5,1,Foggy,1,19.33,77.43,1,0
SRT-B-2622,Vesu,Chikuwadi,28.17,3,1,Sunny,9,21.8,77.54,1,0
SRT-B-2623,Vesu,Varachha,17.44,1,0,Foggy,8,30.84,33.93,0,0
SRT-B-2624,Rander,Varachha,13.13,5,0,Cloudy,8,22.06,35.71,0,0
SRT-B-2625,Rander,Katargam,11.54,9,0,Foggy,7,24.58,28.17,1,0
SRT-B-2626,Varachha,Adajan,49.46,1,0,Sunny,2,22.84,129.95,0,0
SRT-B-2627,Godadara,Piplod,16.47,8,0,Sunny,9,26.43,37.38,1,0
SRT-B-2628,Udhna,Varachha,16.47,7,1,Sunny,5,40.82,24.21,1,1
SRT-B-2629,Piplod,Rander,22.6,2,1,Sunny,9,34.71,39.06,1,0
SRT-B-2630,Adajan,Godadara,5.03,3,1,Foggy,7,23.97,12.59,1,0
SRT-B-2631,Varachha,Pandesara,46.06,2,1,Cloudy,7,35.57,77.69,1,0
SRT-B-2632,Varachha,Pandesara,46.37,5,0,Cloudy,4,49.59,56.1,0,1
SRT-B-2633,Pandesara,Varachha,38.93,2,0,Sunny,8,29.5,79.19,0,0
SRT-B-2634,Varachha,Udhna,5.43,3,0,Rainy,6,30.49,10.69,0,0
SRT-B-2635,Udhna,Rander,21.48,7,0,Rainy,3,43.98,29.3,0,1
SRT-B-2636,Katargam,Rander,25.73,4,1,Rainy,4,28.71,53.77,1,0
SRT-B-2637,Katargam,Varachha,42.83,9,0,Rainy,2,13.17,195.16,1,0
SRT-B-2638,Vesu,Udhna,25.53,4,0,Foggy,9,24.9,61.51,0,0
SRT-B-2639,Katargam,Katargam,43.73,7,0,Sunny,2,50.74,51.71,0,1
SRT-B-2640,Vesu,Rander,41.9,1,1,Rainy,9,18.73,134.26,1,0
SRT-B-2641,Varachha,Adajan,34.09,9,1,Sunny,1,19.19,106.57,1,0
SRT-B-2642,Pandesara,Adajan,45.55,4,0,Foggy,3,45.04,60.67,0,1
SRT-B-2643,Katargam,Vesu,15.14,4,1,Foggy,1,18.64,48.74,1,0
SRT-B-2644,Varachha,Udhna,29.71,9,1,Foggy,5,22.09,80.69,1,0
SRT-B-2645,Rander,Pandesara,3.59,1,0,Foggy,1,46.76,4.61,0,1
SRT-B-2646,Udhna,Adajan,38.5,8,0,Sunny,5,30.75,75.13,1,0
SRT-B-2647,Piplod,Vesu,20.33,1,0,Foggy,8,50.49,24.16,0,1
SRT-B-2648,Godadara,Katargam,26.25,7,1,Rainy,4,31.03,50.76,1,0
SRT-B-2649,Chikuwadi,Chikuwadi,20.42,9,1,Sunny,5,20.71,59.17,1,0
SRT-B-2650,Katargam,Katargam,31.89,6,1,Sunny,1,39.71,48.18,1,0
SRT-B-2651,Vesu,Vesu,47.58,6,1,Sunny,4,39.07,73.06,1,0
SRT-B-2652,Piplod,Katargam,4.94,2,0,Foggy,3,27.09,10.94,0,0
SRT-B-2653,Godadara,Adajan,44.76,1,1,Sunny,3,16.12,166.6,1,0
SRT-B-2654,Adajan,Adajan,18.74,3,1,Rainy,1,15.76,71.33,1,0
SRT-B-2655,Chikuwadi,Vesu,24.17,7,1,Cloudy,2,24.66,58.8,1,0
SRT-B-2656,Godadara,Piplod,30.86,5,0,Foggy,7,59.0,31.38,0,1
SRT-B-2657,Godadara,Piplod,37.92,4,0,Sunny,7,40.74,55.84,0,1
SRT-B-2658,Pandesara,Udhna,23.19,9,0,Sunny,9,35.81,38.85,1,0
SRT-B-2659,Udhna,Udhna,49.71,6,1,Rainy,6,25.31,117.86,1,0
SRT-B-2660,Godadara,Rander,47.94,2,0,Sunny,2,20.92,137.48,0,0
SRT-B-2661,Pandesara,Udhna,26.87,7,1,Cloudy,7,20.52,78.56,1,0
SRT-B-2662,Udhna,Godadara,41.67,2,0,Foggy,7,49.69,50.32,0,1
SRT-B-2663,Godadara,Rander,20.64,6,1,Sunny,7,18.31,67.64,1,0
SRT-B-2664,Piplod,Godadara,35.67,3,0,Rainy,8,41.55,51.51,0,1
SRT-B-2665,Rander,Udhna,8.9,4,1,Cloudy,6,24.0,22.25,1,0
SRT-B-2666,Rander,Godadara,12.13,8,1,Cloudy,1,22.19,32.79,1,0
SRT-B-2667,Adajan,Rander,35.24,9,0,Rainy,8,15.46,136.72,1,0
SRT-B-2668,Udhna,Godadara,16.36,7,1,Foggy,5,40.8,24.06,1,1
SRT-B-2669,Varachha,Vesu,30.46,7,0,Rainy,3,47.12,38.78,0,1
SRT-B-2670,Pandesara,Rander,24.35,2,0,Foggy,9,52.73,27.71,0,1
SRT-B-2671,Vesu,Rander,20.16,2,1,Cloudy,8,30.83,39.23,1,0
SRT-B-2672,Rander,Katargam,29.59,6,1,Sunny,2,14.97,118.56,1,0
SRT-B-2673,Vesu,Udhna,11.55,1,1,Rainy,3,26.04,26.61,1,0
SRT-B-2674,Chikuwadi,Pandesara,11.81,8,0,Cloudy,5,26.03,27.22,1,0
SRT-B-2675,Adajan,Vesu,48.43,6,0,Sunny,3,27.29,106.48,0,0
SRT-B-2676,Vesu,Adajan,29.91,7,1,Rainy,1,28.26,63.5,1,0
SRT-B-2677,Chikuwadi,Piplod,8.34,2,0,Cloudy,4,28.18,17.76,0,0
SRT-B-2678,Adajan,Pandesara,28.66,2,1,Sunny,7,32.72,52.55,1,0
SRT-B-2679,Chikuwadi,Godadara,14.62,9,1,Foggy,7,18.31,47.9,1,0
SRT-B-2680,Piplod,Katargam,22.55,7,1,Foggy,2,30.37,44.56,1,0
SRT-B-2681,Rander,Udhna,20.62,2,0,Sunny,4,57.27,21.6,0,1
SRT-B-2682,Katargam,Rander,28.26,4,1,Rainy,5,39.92,42.47,1,0
SRT-B-2683,Katargam,Udhna,14.61,5,0,Cloudy,8,32.78,26.74,0,0
SRT-B-2684,Rander,Rander,9.45,2,0,Cloudy,2,40.17,14.11,0,1
SRT-B-2685,Varachha,Chikuwadi,5.88,7,0,Rainy,1,23.67,14.9,0,0
SRT-B-2686,Adajan,Vesu,46.32,4,0,Rainy,1,35.61,78.04,0,0
SRT-B-2687,Rander,Vesu,16.58,1,1,Cloudy,7,39.14,25.42,1,0
SRT-B-2688,Katargam,Pandesara,25.26,3,1,Rainy,8,18.38,82.45,1,0
SRT-B-2689,Godadara,Chikuwadi,19.67,3,1,Sunny,3,25.78,45.78,1,0
SRT-B-2690,Pandesara,Katargam,8.74,3,0,Sunny,9,20.6,25.45,0,0
SRT-B-2691,Varachha,Pandesara,33.37,5,0,Cloudy,8,56.72,35.3,0,1
SRT-B-2692,Pandesara,Varachha,46.1,9,0,Cloudy,1,31.13,88.86,1,0
SRT-B-2693,Rander,Chikuwadi,43.38,1,0,Rainy,6,34.41,75.65,0,0
SRT-B-2694,Piplod,Varachha,36.24,9,1,Cloudy,7,17.64,123.27,1,0
SRT-B-2695,Godadara,Varachha,15.4,3,0,Rainy,6,25.22,36.63,0,0
SRT-B-2696,Rander,Rander,21.37,4,1,Foggy,2,38.31,33.47,1,0
SRT-B-2697,Adajan,Adajan,36.8,8,0,Cloudy,1,33.24,66.42,1,0
SRT-B-2698,Varachha,Adajan,48.15,9,0,Foggy,7,30.46,94.85,1,0
SRT-B-2699,Varachha,Chikuwadi,38.78,9,1,Sunny,4,15.18,153.28,1,0
SRT-B-2700,Varachha,Chikuwadi,19.11,2,0,Cloudy,6,43.71,26.23,0,1
SRT-B-2701,Udhna,Vesu,27.16,6,0,Cloudy,8,39.07,41.71,0,0
SRT-B-2702,Piplod,Katargam,18.0,7,1,Foggy,2,17.39,62.12,1,0
SRT-B-2703,Chikuwadi,Piplod,34.66,1,1,Rainy,7,39.35,52.85,1,0
SRT-B-2704,Katargam,Adajan,47.54,5,0,Sunny,3,48.69,58.58,0,1
SRT-B-2705,Varachha,Katargam,24.23,7,1,Sunny,5,36.22,40.14,1,0
SRT-B-2706,Piplod,Varachha,37.6,2,0,Foggy,1,50.27,44.88,0,1
SRT-B-2707,Piplod,Katargam,24.17,5,1,Cloudy,8,39.61,36.61,1,0
SRT-B-2708,Rander,Vesu,21.81,8,0,Cloudy,1,19.8,66.11,1,0
SRT-B-2709,Chikuwadi,Vesu,49.84,3,0,Cloudy,1,24.74,120.89,0,0
SRT-B-2710,Udhna,Rander,13.38,2,0,Cloudy,1,32.16,24.96,0,0
SRT-B-2711,Adajan,Rander,23.69,9,0,Rainy,1,30.46,46.66,1,0
SRT-B-2712,Udhna,Chikuwadi,25.64,9,1,Rainy,5,10.1,152.34,1,0
SRT-B-2713,Udhna,Chikuwadi,4.4,2,1,Foggy,1,18.78,14.05,1,0
SRT-B-2714,Pandesara,Adajan,25.16,2,0,Foggy,7,30.92,48.83,0,0
SRT-B-2715,Rander,Chikuwadi,38.19,8,0,Rainy,4,19.3,118.71,1,0
SRT-B-2716,Godadara,Varachha,39.56,9,0,Rainy,8,31.1,76.31,1,0
SRT-B-2717,Rander,Vesu,30.64,6,1,Cloudy,9,30.2,60.88,1,0
SRT-B-2718,Godadara,Godadara,38.38,8,1,Cloudy,8,24.42,94.28,1,0
SRT-B-2719,Katargam,Godadara,28.07,6,1,Cloudy,4,41.77,40.32,1,1
SRT-B-2720,Godadara,Piplod,26.34,4,0,Cloudy,5,43.61,36.24,0,1
SRT-B-2721,Pandesara,Varachha,6.46,4,0,Cloudy,1,33.76,11.48,0,0
SRT-B-2722,Vesu,Vesu,22.76,8,0,Rainy,8,12.13,112.56,1,0
SRT-B-2723,Katargam,Vesu,41.91,3,0,Cloudy,3,36.79,68.34,0,0
SRT-B-2724,Varachha,Varachha,23.71,7,1,Foggy,4,25.72,55.32,1,0
SRT-B-2725,Katargam,Chikuwadi,13.77,5,1,Rainy,3,35.96,22.98,1,0
SRT-B-2726,Adajan,Godadara,22.23,7,1,Cloudy,3,33.48,39.84,1,0
SRT-B-2727,Rander,Chikuwadi,14.16,5,0,Foggy,5,35.45,23.96,0,0
SRT-B-2728,Chikuwadi,Udhna,9.5,8,1,Sunny,3,21.21,26.88,1,0
SRT-B-2729,Chikuwadi,Chikuwadi,26.4,2,1,Foggy,6,27.6,57.38,1,0
SRT-B-2730,Adajan,Vesu,19.77,4,1,Rainy,7,15.75,75.32,1,0
SRT-B-2731,Vesu,Chikuwadi,39.37,7,0,Foggy,4,36.88,64.04,0,0
SRT-B-2732,Godadara,Piplod,28.73,2,0,Rainy,6,52.0,33.15,0,1
SRT-B-2733,Pandesara,Rander,43.63,2,0,Rainy,6,57.38,45.62,0,1
SRT-B-2734,Katargam,Chikuwadi,16.48,5,1,Cloudy,4,25.99,38.04,1,0
SRT-B-2735,Piplod,Pandesara,3.97,5,0,Rainy,4,33.4,7.13,0,0
SRT-B-2736,Pandesara,Rander,30.42,5,1,Foggy,7,28.06,65.05,1,0
SRT-B-2737,Katargam,Varachha,32.16,7,1,Cloudy,6,37.41,51.58,1,0
SRT-B-2738,Godadara,Pandesara,29.58,4,1,Foggy,8,40.64,43.67,1,1
SRT-B-2739,Katargam,Katargam,20.78,8,0,Rainy,8,26.41,47.2,1,0
SRT-B-2740,Varachha,Vesu,14.14,6,1,Cloudy,4,36.97,22.95,1,0
SRT-B-2741,Varachha,Godadara,9.77,1,0,Sunny,3,41.34,14.18,0,1
SRT-B-2742,Piplod,Katargam,37.19,6,1,Foggy,2,34.0,65.63,1,0
SRT-B-2743,Vesu,Rander,42.92,1,1,Foggy,6,32.06,80.32,1,0
SRT-B-2744,Godadara,Rander,36.16,7,0,Rainy,7,51.27,42.32,0,1
SRT-B-2745,Varachha,Varachha,10.44,6,1,Rainy,2,37.9,16.53,1,0
SRT-B-2746,Pandesara,Vesu,22.59,7,0,Cloudy,4,48.14,28.16,0,1
SRT-B-2747,Katargam,Rander,2.61,2,1,Cloudy,9,33.61,4.66,1,0
SRT-B-2748,Godadara,Rander,34.07,9,0,Foggy,3,28.73,71.16,1,0
SRT-B-2749,Udhna,Chikuwadi,21.99,4,1,Rainy,3,38.89,33.92,1,0
SRT-B-2750,Piplod,Pandesara,44.27,8,1,Rainy,9,21.05,126.17,1,0
SRT-B-2751,Godadara,Katargam,43.39,9,1,Sunny,7,20.56,126.6,1,0
SRT-B-2752,Chikuwadi,Piplod,46.3,2,0,Cloudy,3,36.59,75.92,0,0
SRT-B-2753,Rander,Varachha,34.37,7,0,Cloudy,2,57.35,35.96,0,1
SRT-B-2754,Piplod,Adajan,10.33,6,0,Rainy,8,24.65,25.14,0,0
SRT-B-2755,Godadara,Godadara,44.75,7,1,Rainy,8,20.53,130.79,1,0
SRT-B-2756,Godadara,Godadara,30.9,4,0,Cloudy,6,48.38,38.32,0,1
SRT-B-2757,Vesu,Pandesara,31.9,2,0,Foggy,5,46.91,40.8,0,1
SRT-B-2758,Pandesara,Adajan,18.69,3,0,Rainy,2,24.23,46.28,0,0
SRT-B-2759,Varachha,Godadara,34.45,9,1,Cloudy,5,14.99,137.86,1,0
SRT-B-2760,Rander,Piplod,18.34,7,1,Rainy,9,32.97,33.38,1,0
SRT-B-2761,Katargam,Adajan,40.01,9,1,Sunny,3,24.85,96.59,1,0
SRT-B-2762,Chikuwadi,Katargam,17.09,4,1,Sunny,3,22.65,45.27,1,0
SRT-B-2763,Piplod,Katargam,20.23,1,1,Sunny,4,30.51,39.79,1,0
SRT-B-2764,Rander,Adajan,43.6,4,0,Foggy,7,32.26,81.1,0,0
SRT-B-2765,Vesu,Piplod,14.54,5,0,Cloudy,6,28.38,30.74,0,0
SRT-B-2766,Chikuwadi,Godadara,8.69,6,1,Rainy,2,41.16,12.67,1,1
SRT-B-2767,Rander,Rander,33.01,4,0,Cloudy,2,42.85,46.22,0,1
SRT-B-2768,Udhna,Udhna,15.51,9,0,Cloudy,9,16.46,56.54,1,0
SRT-B-2769,Pandesara,Piplod,26.73,1,0,Cloudy,6,59.04,27.16,0,1
SRT-B-2770,Pandesara,Piplod,39.22,2,0,Cloudy,3,52.17,45.11,0,1
SRT-B-2771,Udhna,Pandesara,12.87,5,0,Sunny,3,38.56,20.03,0,0
SRT-B-2772,Vesu,Vesu,6.31,6,1,Foggy,6,26.74,14.16,1,0
SRT-B-2773,Vesu,Udhna,30.8,9,1,Cloudy,4,12.0,154.01,1,0
SRT-B-2774,Katargam,Chikuwadi,8.95,5,1,Sunny,5,32.02,16.77,1,0
SRT-B-2775,Godadara,Pandesara,18.4,1,1,Rainy,1,20.25,54.51,1,0
SRT-B-2776,Adajan,Godadara,34.08,1,0,Foggy,8,25.15,81.32,0,0
SRT-B-2777,Chikuwadi,Pandesara,36.72,2,0,Cloudy,8,30.82,71.5,0,0
SRT-B-2778,Varachha,Katargam,13.95,1,1,Foggy,9,16.77,49.91,1,0
SRT-B-2779,Udhna,Chikuwadi,9.76,1,0,Cloudy,3,26.1,22.44,0,0
SRT-B-2780,Adajan,Godadara,45.64,1,0,Cloudy,2,30.51,89.74,0,0
SRT-B-2781,Katargam,Rander,41.99,5,1,Cloudy,7,38.75,65.01,1,0
SRT-B-2782,Pandesara,Godadara,41.76,7,0,Cloudy,4,42.32,59.2,0,1
SRT-B-2783,Godadara,Pandesara,35.01,2,1,Sunny,2,24.64,85.26,1,0
SRT-B-2784,Rander,Varachha,6.84,6,0,Sunny,8,59.63,6.88,0,1
SRT-B-2785,Godadara,Pandesara,45.64,6,0,Cloudy,5,31.78,86.18,0,0
SRT-B-2786,Udhna,Udhna,8.68,3,1,Foggy,7,36.54,14.25,1,0
SRT-B-2787,Katargam,Piplod,37.73,2,0,Cloudy,8,50.63,44.72,0,1
SRT-B-2788,Adajan,Chikuwadi,23.95,8,0,Sunny,7,12.66,113.52,1,0
SRT-B-2789,Adajan,Rander,37.56,9,0,Cloudy,9,21.76,103.58,1,0
SRT-B-2790,Pandesara,Godadara,43.39,5,1,Sunny,2,40.39,64.46,1,1
SRT-B-2791,Vesu,Vesu,7.16,8,1,Cloudy,8,12.63,34.01,1,0
SRT-B-2792,Adajan,Adajan,21.21,1,0,Rainy,7,25.68,49.55,0,0
SRT-B-2793,Pandesara,Udhna,15.06,1,0,Rainy,8,58.03,15.57,0,1
SRT-B-2794,Vesu,Chikuwadi,41.08,1,1,Cloudy,5,35.42,69.58,1,0
SRT-B-2795,Pandesara,Udhna,38.5,5,1,Rainy,2,24.27,95.18,1,0
SRT-B-2796,Vesu,Pandesara,14.62,7,0,Cloudy,1,23.86,36.77,0,0
SRT-B-2797,Katargam,Piplod,44.94,7,1,Cloudy,7,26.33,102.43,1,0
SRT-B-2798,Katargam,Varachha,30.23,6,1,Cloudy,5,39.92,45.43,1,0
SRT-B-2799,Piplod,Godadara,39.17,6,1,Sunny,6,28.82,81.55,1,0
SRT-B-2800,Adajan,Chikuwadi,49.32,5,1,Cloudy,1,35.11,84.29,1,0
SRT-B-2801,Godadara,Pandesara,27.07,6,0,Cloudy,4,35.11,46.26,0,0
SRT-B-2802,Varachha,Piplod,45.71,7,1,Rainy,6,35.19,77.94,1,0
SRT-B-2803,Chikuwadi,Udhna,30.32,8,1,Foggy,6,11.46,158.71,1,0
SRT-B-2804,Chikuwadi,Varachha,23.36,1,0,Rainy,5,39.86,35.16,0,0
SRT-B-2805,Godadara,Varachha,20.33,9,1,Rainy,8,16.42,74.27,1,0
SRT-B-2806,Adajan,Chikuwadi,47.58,5,1,Sunny,5,26.8,106.53,1,0
SRT-B-2807,Piplod,Varachha,29.97,4,0,Cloudy,2,29.39,61.19,0,0
SRT-B-2808,Adajan,Piplod,48.36,4,0,Rainy,7,34.8,83.38,0,0
SRT-B-2809,Pandesara,Chikuwadi,10.85,5,1,Cloudy,8,21.16,30.76,1,0
SRT-B-2810,Varachha,Godadara,9.5,8,1,Foggy,3,23.81,23.94,1,0
SRT-B-2811,Vesu,Godadara,24.52,6,1,Cloudy,8,14.12,104.23,1,0
SRT-B-2812,Rander,Piplod,30.07,3,0,Cloudy,5,59.63,30.26,0,1
SRT-B-2813,Vesu,Varachha,23.05,2,0,Sunny,9,45.65,30.29,0,1
SRT-B-2814,Varachha,Godadara,16.41,4,1,Rainy,9,32.37,30.42,1,0
SRT-B-2815,Katargam,Pandesara,48.23,1,1,Sunny,3,27.78,104.17,1,0
SRT-B-2816,Chikuwadi,Udhna,6.92,5,0,Foggy,2,23.54,17.64,0,0
SRT-B-2817,Vesu,Rander,37.38,5,1,Foggy,4,40.76,55.02,1,1
SRT-B-2818,Vesu,Piplod,37.06,9,1,Rainy,7,21.97,101.21,1,0
SRT-B-2819,Udhna,Katargam,12.03,4,1,Rainy,4,36.74,19.64,1,0
SRT-B-2820,Varachha,Godadara,47.72,6,1,Rainy,6,30.41,94.17,1,0
SRT-B-2821,Adajan,Vesu,6.63,5,1,Cloudy,9,16.06,24.77,1,0
SRT-B-2822,Rander,Varachha,4.44,3,1,Foggy,6,36.46,7.31,1,0
SRT-B-2823,Godadara,Piplod,12.75,6,0,Sunny,9,33.33,22.95,0,0
SRT-B-2824,Vesu,Varachha,11.73,1,0,Foggy,1,48.48,14.52,0,1
SRT-B-2825,Pandesara,Piplod,18.32,3,1,Cloudy,3,26.95,40.78,1,0
SRT-B-2826,Chikuwadi,Udhna,42.37,9,0,Rainy,9,17.21,147.72,1,0
SRT-B-2827,Vesu,Udhna,36.56,9,1,Rainy,5,21.32,102.91,1,0
SRT-B-2828,Adajan,Vesu,13.87,6,1,Sunny,8,36.39,22.87,1,0
SRT-B-2829,Vesu,Chikuwadi,15.93,7,0,Rainy,9,55.47,17.23,0,1
SRT-B-2830,Varachha,Katargam,13.08,5,1,Cloudy,6,17.61,44.57,1,0
SRT-B-2831,Chikuwadi,Godadara,21.47,9,0,Cloudy,1,22.07,58.36,1,0
SRT-B-2832,Pandesara,Udhna,2.38,9,1,Cloudy,6,12.95,11.03,1,0
SRT-B-2833,Piplod,Chikuwadi,13.87,6,0,Sunny,5,39.02,21.33,0,0
SRT-B-2834,Adajan,Rander,45.23,1,1,Cloudy,1,22.28,121.82,1,0
SRT-B-2835,Katargam,Rander,16.31,6,1,Foggy,3,41.54,23.56,1,1
SRT-B-2836,Adajan,Pandesara,20.2,9,0,Foggy,9,29.43,41.18,1,0
SRT-B-2837,Katargam,Vesu,10.27,8,0,Cloudy,3,12.27,50.24,1,0
SRT-B-2838,Pandesara,Rander,8.63,7,1,Cloudy,6,32.46,15.95,1,0
SRT-B-2839,Vesu,Adajan,40.06,9,0,Rainy,1,15.27,157.4,1,0
SRT-B-2840,Varachha,Vesu,8.23,9,1,Sunny,1,20.4,24.21,1,0
SRT-B-2841,Godadara,Piplod,21.42,2,0,Cloudy,8,38.77,33.15,0,0
SRT-B-2842,Katargam,Piplod,29.25,2,0,Cloudy,9,37.81,46.42,0,0
SRT-B-2843,Godadara,Vesu,45.68,7,1,Foggy,8,20.51,133.62,1,0
SRT-B-2844,Pandesara,Rander,27.69,5,0,Foggy,6,25.21,65.91,0,0
SRT-B-2845,Udhna,Udhna,35.88,7,0,Cloudy,9,49.93,43.12,0,1
